species,dd long,dd lat
Btrigonus,16052,1
Btrigonus,16053,1
Btrigonus,16054,1
Btrigonus,16055,1
Btrigonus,16056,1
Btrigonus,16057,1
Btrigonus,16058,1
Btrigonus,16059,1
Btrigonus,16060,1
Btrigonus,16061,1
Btrigonus,16062,1
Btrigonus,16063,1
Btrigonus,16064,1
Btrigonus,16065,1
Btrigonus,16066,1
Btrigonus,16067,1
Btrigonus,16068,1
Btrigonus,16069,1
Btrigonus,16070,1
Btrigonus,16071,1
Btrigonus,16072,1
Btrigonus,16073,1
Btrigonus,16074,1
Btrigonus,16075,1
Btrigonus,16076,1
Btrigonus,16077,1
Btrigonus,16078,1
Btrigonus,16079,1
Btrigonus,16080,1
Btrigonus,16081,1
Btrigonus,16082,1
Btrigonus,16083,1
Btrigonus,16084,1
Btrigonus,16085,1
Btrigonus,16086,1
Btrigonus,16087,1
Btrigonus,16088,1
Btrigonus,16089,1
Btrigonus,16090,1
Btrigonus,16091,1
Btrigonus,16092,1
Btrigonus,16094,1
Btrigonus,16096,1
Btrigonus,16098,1
Btrigonus,16105,1
Btrigonus,16107,1
Btrigonus,16108,1
Btrigonus,16109,1
Btrigonus,16110,1
Btrigonus,16111,1
Btrigonus,16112,1
Btrigonus,16113,1
Btrigonus,16116,1
Btrigonus,16117,1
Btrigonus,16118,1
Btrigonus,16119,1
Btrigonus,16120,1
Btrigonus,16121,1
Btrigonus,16122,1
Btrigonus,16123,1
Btrigonus,16124,1
Btrigonus,16125,1
Btrigonus,16126,1
Btrigonus,16127,1
Btrigonus,16128,1
Btrigonus,16129,1
Btrigonus,16130,1
Btrigonus,16131,1
Btrigonus,16132,1
Btrigonus,16133,1
Btrigonus,16135,1
Btrigonus,16137,1
Btrigonus,16138,1
Btrigonus,16139,1
Btrigonus,16216,1
Btrigonus,16217,1
Btrigonus,16218,1
Btrigonus,16219,1
Btrigonus,16220,1
Btrigonus,16221,1
Btrigonus,16222,1
Btrigonus,16223,1
Btrigonus,16224,1
Btrigonus,16225,1
Btrigonus,16226,1
Btrigonus,16227,1
Btrigonus,16228,1
Btrigonus,16229,1
Btrigonus,16241,1
Btrigonus,16247,1
Btrigonus,16248,1
Btrigonus,16249,1
Btrigonus,16250,1
Btrigonus,16264,1
Btrigonus,16266,1
Btrigonus,16271,1
Btrigonus,16280,1
Btrigonus,16291,1
Btrigonus,16292,1
Btrigonus,16293,1
Btrigonus,16294,1
Btrigonus,16295,1
Btrigonus,16296,1
Btrigonus,16297,1
Btrigonus,16299,1
Btrigonus,16301,1
Btrigonus,16302,1
Btrigonus,16303,1
Btrigonus,16304,1
Btrigonus,16305,1
Btrigonus,16306,1
Btrigonus,16307,1
Btrigonus,16308,1
Btrigonus,16309,1
Btrigonus,16310,1
Btrigonus,16311,1
Btrigonus,16312,1
Btrigonus,16313,1
Btrigonus,16314,1
Btrigonus,16315,1
Btrigonus,16316,1
Btrigonus,16317,1
Btrigonus,16318,1
Btrigonus,16319,1
Btrigonus,16320,1
Btrigonus,16321,1
Btrigonus,16322,1
Btrigonus,16323,1
Btrigonus,16324,1
Btrigonus,16325,1
Btrigonus,16326,1
Btrigonus,16327,1
Btrigonus,16328,1
Btrigonus,16329,1
Btrigonus,16330,1
Btrigonus,16331,1
Btrigonus,16332,1
Btrigonus,16333,1
Btrigonus,16334,1
Btrigonus,16335,1
Btrigonus,16336,1
Btrigonus,16337,1
Btrigonus,16338,1
Btrigonus,16339,1
Btrigonus,16340,1
Btrigonus,16341,1
Btrigonus,16342,1
Btrigonus,16343,1
Btrigonus,16344,1
Btrigonus,16345,1
Btrigonus,16346,1
Btrigonus,16347,1
Btrigonus,16348,1
Btrigonus,16349,1
Btrigonus,16350,1
Btrigonus,16351,1
Btrigonus,16352,1
Btrigonus,16353,1
Btrigonus,16354,1
Btrigonus,16355,1
Btrigonus,16356,1
Btrigonus,16357,1
Btrigonus,16358,1
Btrigonus,16359,1
Btrigonus,16360,1
Btrigonus,16361,1
Btrigonus,16362,1
Btrigonus,16363,1
Btrigonus,16364,1
Btrigonus,16365,1
Btrigonus,16366,1
Btrigonus,16367,1
Btrigonus,16368,1
Btrigonus,16369,1
Btrigonus,16370,1
Btrigonus,16371,1
Btrigonus,16372,1
Btrigonus,16374,1
Btrigonus,16380,1
Btrigonus,16387,1
Btrigonus,16388,1
Btrigonus,16389,1
Btrigonus,16390,1
Btrigonus,16391,1
Btrigonus,16392,1
Btrigonus,16394,1
Btrigonus,16395,1
Btrigonus,16396,1
Btrigonus,16397,1
Btrigonus,16398,1
Btrigonus,16399,1
Btrigonus,16400,1
Btrigonus,16401,1
Btrigonus,16402,1
Btrigonus,16403,1
Btrigonus,16404,1
Btrigonus,16405,1
Btrigonus,16406,1
Btrigonus,16407,1
Btrigonus,16408,1
Btrigonus,16409,1
Btrigonus,16410,1
Btrigonus,16411,1
Btrigonus,16413,1
Btrigonus,16414,1
Btrigonus,16415,1
Btrigonus,16416,1
Btrigonus,16417,1
Btrigonus,16418,1
Btrigonus,16419,1
Btrigonus,16484,1
Btrigonus,16485,1
Btrigonus,16486,1
Btrigonus,16487,1
Btrigonus,16488,1
Btrigonus,16489,1
Btrigonus,16490,1
Btrigonus,16491,1
Btrigonus,16492,1
Btrigonus,16493,1
Btrigonus,16494,1
Btrigonus,16495,1
Btrigonus,16496,1
Btrigonus,16497,1
Btrigonus,16498,1
Btrigonus,16499,1
Btrigonus,16500,1
Btrigonus,16501,1
Btrigonus,16502,1
Btrigonus,16503,1
Btrigonus,16504,1
Btrigonus,16505,1
Btrigonus,16506,1
Btrigonus,16507,1
Btrigonus,16508,1
Btrigonus,16509,1
Btrigonus,16511,1
Btrigonus,16512,1
Btrigonus,16513,1
Btrigonus,16535,1
Btrigonus,16536,1
Btrigonus,16542,1
Btrigonus,16545,1
Btrigonus,16546,1
Btrigonus,16547,1
Btrigonus,16548,1
Btrigonus,16549,1
Btrigonus,16550,1
Btrigonus,16551,1
Btrigonus,16552,1
Btrigonus,16553,1
Btrigonus,16554,1
Btrigonus,16555,1
Btrigonus,16556,1
Btrigonus,16557,1
Btrigonus,16558,1
Btrigonus,16559,1
Btrigonus,16560,1
Btrigonus,16561,1
Btrigonus,16562,1
Btrigonus,16563,1
Btrigonus,16564,1
Btrigonus,16565,1
Btrigonus,16566,1
Btrigonus,16567,1
Btrigonus,16568,1
Btrigonus,16569,1
Btrigonus,16570,1
Btrigonus,16571,1
Btrigonus,16572,1
Btrigonus,16573,1
Btrigonus,16574,1
Btrigonus,16575,1
Btrigonus,16576,1
Btrigonus,16577,1
Btrigonus,16578,1
Btrigonus,16579,1
Btrigonus,16580,1
Btrigonus,16581,1
Btrigonus,16582,1
Btrigonus,16583,1
Btrigonus,16584,1
Btrigonus,16585,1
Btrigonus,16586,1
Btrigonus,16587,1
Btrigonus,16588,1
Btrigonus,16589,1
Btrigonus,16590,1
Btrigonus,16591,1
Btrigonus,16592,1
Btrigonus,16593,1
Btrigonus,16594,1
Btrigonus,16595,1
Btrigonus,16596,1
Btrigonus,16597,1
Btrigonus,16598,1
Btrigonus,16599,1
Btrigonus,16600,1
Btrigonus,16601,1
Btrigonus,16602,1
Btrigonus,16603,1
Btrigonus,16604,1
Btrigonus,16605,1
Btrigonus,16606,1
Btrigonus,16607,1
Btrigonus,16608,1
Btrigonus,16609,1
Btrigonus,16610,1
Btrigonus,16611,1
Btrigonus,16612,1
Btrigonus,16613,1
Btrigonus,16614,1
Btrigonus,16615,1
Btrigonus,16616,1
Btrigonus,16617,1
Btrigonus,16618,1
Btrigonus,16619,1
Btrigonus,16620,1
Btrigonus,16621,1
Btrigonus,16622,1
Btrigonus,16623,1
Btrigonus,16624,1
Btrigonus,16625,1
Btrigonus,16626,1
Btrigonus,16627,1
Btrigonus,16628,1
Btrigonus,16629,1
Btrigonus,16630,1
Btrigonus,16633,1
Btrigonus,16638,1
Btrigonus,16639,1
Btrigonus,16640,1
Btrigonus,16641,1
Btrigonus,16642,1
Btrigonus,16643,1
Btrigonus,16644,1
Btrigonus,16645,1
Btrigonus,16646,1
Btrigonus,16648,1
Btrigonus,16649,1
Btrigonus,16650,1
Btrigonus,16651,1
Btrigonus,16652,1
Btrigonus,16653,1
Btrigonus,16654,1
Btrigonus,16655,1
Btrigonus,16656,1
Btrigonus,16657,1
Btrigonus,16658,1
Btrigonus,16659,1
Btrigonus,16660,1
Btrigonus,16661,1
Btrigonus,16662,1
Btrigonus,16663,1
Btrigonus,16664,1
Btrigonus,16665,1
Btrigonus,16666,1
Btrigonus,16667,1
Btrigonus,16668,1
Btrigonus,16669,1
Btrigonus,16670,1
Btrigonus,16671,1
Btrigonus,16672,1
Btrigonus,16751,1
Btrigonus,16752,1
Btrigonus,16753,1
Btrigonus,16754,1
Btrigonus,16755,1
Btrigonus,16756,1
Btrigonus,16757,1
Btrigonus,16758,1
Btrigonus,16759,1
Btrigonus,16760,1
Btrigonus,16761,1
Btrigonus,16762,1
Btrigonus,16763,1
Btrigonus,16764,1
Btrigonus,16765,1
Btrigonus,16766,1
Btrigonus,16767,1
Btrigonus,16768,1
Btrigonus,16769,1
Btrigonus,16770,1
Btrigonus,16771,1
Btrigonus,16772,1
Btrigonus,16773,1
Btrigonus,16774,1
Btrigonus,16775,1
Btrigonus,16776,1
Btrigonus,16777,1
Btrigonus,16778,1
Btrigonus,16779,1
Btrigonus,16783,1
Btrigonus,16817,1
Btrigonus,16819,1
Btrigonus,16820,1
Btrigonus,16824,1
Btrigonus,16825,1
Btrigonus,16826,1
Btrigonus,16827,1
Btrigonus,16828,1
Btrigonus,16829,1
Btrigonus,16830,1
Btrigonus,16831,1
Btrigonus,16832,1
Btrigonus,16833,1
Btrigonus,16834,1
Btrigonus,16835,1
Btrigonus,16836,1
Btrigonus,16837,1
Btrigonus,16838,1
Btrigonus,16839,1
Btrigonus,16840,1
Btrigonus,16841,1
Btrigonus,16842,1
Btrigonus,16843,1
Btrigonus,16844,1
Btrigonus,16845,1
Btrigonus,16846,1
Btrigonus,16847,1
Btrigonus,16848,1
Btrigonus,16849,1
Btrigonus,16850,1
Btrigonus,16851,1
Btrigonus,16852,1
Btrigonus,16853,1
Btrigonus,16854,1
Btrigonus,16855,1
Btrigonus,16856,1
Btrigonus,16857,1
Btrigonus,16858,1
Btrigonus,16859,1
Btrigonus,16860,1
Btrigonus,16861,1
Btrigonus,16862,1
Btrigonus,16863,1
Btrigonus,16864,1
Btrigonus,16865,1
Btrigonus,16866,1
Btrigonus,16867,1
Btrigonus,16868,1
Btrigonus,16869,1
Btrigonus,16870,1
Btrigonus,16871,1
Btrigonus,16872,1
Btrigonus,16873,1
Btrigonus,16874,1
Btrigonus,16875,1
Btrigonus,16876,1
Btrigonus,16877,1
Btrigonus,16878,1
Btrigonus,16879,1
Btrigonus,16880,1
Btrigonus,16881,1
Btrigonus,16882,1
Btrigonus,16883,1
Btrigonus,16884,1
Btrigonus,16885,1
Btrigonus,16886,1
Btrigonus,16887,1
Btrigonus,16888,1
Btrigonus,16889,1
Btrigonus,16890,1
Btrigonus,16891,1
Btrigonus,16892,1
Btrigonus,16893,1
Btrigonus,16894,1
Btrigonus,16895,1
Btrigonus,16896,1
Btrigonus,16897,1
Btrigonus,16898,1
Btrigonus,16899,1
Btrigonus,16900,1
Btrigonus,16901,1
Btrigonus,16902,1
Btrigonus,16903,1
Btrigonus,16904,1
Btrigonus,16905,1
Btrigonus,16908,1
Btrigonus,16909,1
Btrigonus,16910,1
Btrigonus,16911,1
Btrigonus,16912,1
Btrigonus,16913,1
Btrigonus,16914,1
Btrigonus,16915,1
Btrigonus,16916,1
Btrigonus,16917,1
Btrigonus,16918,1
Btrigonus,16919,1
Btrigonus,16920,1
Btrigonus,16921,1
Btrigonus,16922,1
Btrigonus,16923,1
Btrigonus,16924,1
Btrigonus,16925,1
Btrigonus,16926,1
Btrigonus,16927,1
Btrigonus,16928,1
Btrigonus,16929,1
Btrigonus,16930,1
Btrigonus,16931,1
Btrigonus,16932,1
Btrigonus,16933,1
Btrigonus,16934,1
Btrigonus,16935,1
Btrigonus,16936,1
Btrigonus,17008,1
Btrigonus,17009,1
Btrigonus,17010,1
Btrigonus,17011,1
Btrigonus,17012,1
Btrigonus,17013,1
Btrigonus,17014,1
Btrigonus,17015,1
Btrigonus,17016,1
Btrigonus,17017,1
Btrigonus,17021,1
Btrigonus,17023,1
Btrigonus,17024,1
Btrigonus,17025,1
Btrigonus,17026,1
Btrigonus,17027,1
Btrigonus,17028,1
Btrigonus,17029,1
Btrigonus,17030,1
Btrigonus,17031,1
Btrigonus,17032,1
Btrigonus,17033,1
Btrigonus,17034,1
Btrigonus,17035,1
Btrigonus,17036,1
Btrigonus,17037,1
Btrigonus,17038,1
Btrigonus,17039,1
Btrigonus,17041,1
Btrigonus,17042,1
Btrigonus,17043,1
Btrigonus,17083,1
Btrigonus,17086,1
Btrigonus,17087,1
Btrigonus,17092,1
Btrigonus,17093,1
Btrigonus,17094,1
Btrigonus,17095,1
Btrigonus,17096,1
Btrigonus,17097,1
Btrigonus,17098,1
Btrigonus,17099,1
Btrigonus,17100,1
Btrigonus,17101,1
Btrigonus,17102,1
Btrigonus,17103,1
Btrigonus,17104,1
Btrigonus,17105,1
Btrigonus,17106,1
Btrigonus,17107,1
Btrigonus,17108,1
Btrigonus,17109,1
Btrigonus,17110,1
Btrigonus,17111,1
Btrigonus,17112,1
Btrigonus,17113,1
Btrigonus,17114,1
Btrigonus,17115,1
Btrigonus,17116,1
Btrigonus,17117,1
Btrigonus,17118,1
Btrigonus,17119,1
Btrigonus,17120,1
Btrigonus,17121,1
Btrigonus,17122,1
Btrigonus,17123,1
Btrigonus,17124,1
Btrigonus,17125,1
Btrigonus,17126,1
Btrigonus,17127,1
Btrigonus,17128,1
Btrigonus,17129,1
Btrigonus,17130,1
Btrigonus,17131,1
Btrigonus,17132,1
Btrigonus,17133,1
Btrigonus,17134,1
Btrigonus,17135,1
Btrigonus,17136,1
Btrigonus,17137,1
Btrigonus,17138,1
Btrigonus,17139,1
Btrigonus,17140,1
Btrigonus,17141,1
Btrigonus,17142,1
Btrigonus,17143,1
Btrigonus,17144,1
Btrigonus,17145,1
Btrigonus,17146,1
Btrigonus,17147,1
Btrigonus,17148,1
Btrigonus,17149,1
Btrigonus,17150,1
Btrigonus,17151,1
Btrigonus,17152,1
Btrigonus,17153,1
Btrigonus,17154,1
Btrigonus,17155,1
Btrigonus,17156,1
Btrigonus,17157,1
Btrigonus,17158,1
Btrigonus,17159,1
Btrigonus,17160,1
Btrigonus,17161,1
Btrigonus,17162,1
Btrigonus,17163,1
Btrigonus,17164,1
Btrigonus,17165,1
Btrigonus,17166,1
Btrigonus,17169,1
Btrigonus,17170,1
Btrigonus,17171,1
Btrigonus,17172,1
Btrigonus,17173,1
Btrigonus,17176,1
Btrigonus,17177,1
Btrigonus,17178,1
Btrigonus,17179,1
Btrigonus,17180,1
Btrigonus,17181,1
Btrigonus,17182,1
Btrigonus,17183,1
Btrigonus,17184,1
Btrigonus,17185,1
Btrigonus,17186,1
Btrigonus,17187,1
Btrigonus,17188,1
Btrigonus,17189,1
Btrigonus,17190,1
Btrigonus,17191,1
Btrigonus,17192,1
Btrigonus,17193,1
Btrigonus,17194,1
Btrigonus,17195,1
Btrigonus,17196,1
Btrigonus,17197,1
Btrigonus,17198,1
Btrigonus,17199,1
Btrigonus,17200,1
Btrigonus,17201,1
Btrigonus,17202,1
Btrigonus,17203,1
Btrigonus,17204,1
Btrigonus,17205,1
Btrigonus,17206,1
Btrigonus,17207,1
Btrigonus,17266,1
Btrigonus,17267,1
Btrigonus,17269,1
Btrigonus,17270,1
Btrigonus,17271,1
Btrigonus,17272,1
Btrigonus,17273,1
Btrigonus,17284,1
Btrigonus,17285,1
Btrigonus,17286,1
Btrigonus,17287,1
Btrigonus,17288,1
Btrigonus,17289,1
Btrigonus,17290,1
Btrigonus,17291,1
Btrigonus,17292,1
Btrigonus,17293,1
Btrigonus,17294,1
Btrigonus,17295,1
Btrigonus,17296,1
Btrigonus,17297,1
Btrigonus,17298,1
Btrigonus,17348,1
Btrigonus,17351,1
Btrigonus,17359,1
Btrigonus,17360,1
Btrigonus,17361,1
Btrigonus,17362,1
Btrigonus,17363,1
Btrigonus,17364,1
Btrigonus,17365,1
Btrigonus,17366,1
Btrigonus,17367,1
Btrigonus,17368,1
Btrigonus,17369,1
Btrigonus,17370,1
Btrigonus,17371,1
Btrigonus,17372,1
Btrigonus,17373,1
Btrigonus,17374,1
Btrigonus,17375,1
Btrigonus,17376,1
Btrigonus,17377,1
Btrigonus,17378,1
Btrigonus,17379,1
Btrigonus,17380,1
Btrigonus,17381,1
Btrigonus,17382,1
Btrigonus,17383,1
Btrigonus,17384,1
Btrigonus,17385,1
Btrigonus,17386,1
Btrigonus,17387,1
Btrigonus,17388,1
Btrigonus,17389,1
Btrigonus,17390,1
Btrigonus,17391,1
Btrigonus,17392,1
Btrigonus,17393,1
Btrigonus,17394,1
Btrigonus,17395,1
Btrigonus,17396,1
Btrigonus,17397,1
Btrigonus,17398,1
Btrigonus,17399,1
Btrigonus,17400,1
Btrigonus,17401,1
Btrigonus,17402,1
Btrigonus,17403,1
Btrigonus,17404,1
Btrigonus,17405,1
Btrigonus,17406,1
Btrigonus,17407,1
Btrigonus,17408,1
Btrigonus,17409,1
Btrigonus,17410,1
Btrigonus,17411,1
Btrigonus,17412,1
Btrigonus,17413,1
Btrigonus,17414,1
Btrigonus,17415,1
Btrigonus,17416,1
Btrigonus,17417,1
Btrigonus,17418,1
Btrigonus,17419,1
Btrigonus,17420,1
Btrigonus,17421,1
Btrigonus,17422,1
Btrigonus,17423,1
Btrigonus,17424,1
Btrigonus,17425,1
Btrigonus,17426,1
Btrigonus,17427,1
Btrigonus,17429,1
Btrigonus,17430,1
Btrigonus,17431,1
Btrigonus,17432,1
Btrigonus,17433,1
Btrigonus,17434,1
Btrigonus,17435,1
Btrigonus,17436,1
Btrigonus,17438,1
Btrigonus,17439,1
Btrigonus,17440,1
Btrigonus,17441,1
Btrigonus,17442,1
Btrigonus,17443,1
Btrigonus,17444,1
Btrigonus,17445,1
Btrigonus,17446,1
Btrigonus,17447,1
Btrigonus,17448,1
Btrigonus,17449,1
Btrigonus,17450,1
Btrigonus,17451,1
Btrigonus,17452,1
Btrigonus,17453,1
Btrigonus,17454,1
Btrigonus,17455,1
Btrigonus,17456,1
Btrigonus,17457,1
Btrigonus,17458,1
Btrigonus,17459,1
Btrigonus,17460,1
Btrigonus,17461,1
Btrigonus,17462,1
Btrigonus,17463,1
Btrigonus,17464,1
Btrigonus,17465,1
Btrigonus,17466,1
Btrigonus,17467,1
Btrigonus,17530,1
Btrigonus,17531,1
Btrigonus,17532,1
Btrigonus,17549,1
Btrigonus,17550,1
Btrigonus,17551,1
Btrigonus,17554,1
Btrigonus,17555,1
Btrigonus,17556,1
Btrigonus,17557,1
Btrigonus,17558,1
Btrigonus,17559,1
Btrigonus,17561,1
Btrigonus,17562,1
Btrigonus,17563,1
Btrigonus,17564,1
Btrigonus,17565,1
Btrigonus,17613,1
Btrigonus,17619,1
Btrigonus,17620,1
Btrigonus,17621,1
Btrigonus,17622,1
Btrigonus,17623,1
Btrigonus,17624,1
Btrigonus,17625,1
Btrigonus,17626,1
Btrigonus,17627,1
Btrigonus,17628,1
Btrigonus,17629,1
Btrigonus,17630,1
Btrigonus,17631,1
Btrigonus,17632,1
Btrigonus,17633,1
Btrigonus,17634,1
Btrigonus,17635,1
Btrigonus,17636,1
Btrigonus,17637,1
Btrigonus,17638,1
Btrigonus,17639,1
Btrigonus,17640,1
Btrigonus,17641,1
Btrigonus,17642,1
Btrigonus,17643,1
Btrigonus,17644,1
Btrigonus,17645,1
Btrigonus,17646,1
Btrigonus,17647,1
Btrigonus,17648,1
Btrigonus,17649,1
Btrigonus,17650,1
Btrigonus,17651,1
Btrigonus,17652,1
Btrigonus,17653,1
Btrigonus,17654,1
Btrigonus,17655,1
Btrigonus,17656,1
Btrigonus,17657,1
Btrigonus,17658,1
Btrigonus,17659,1
Btrigonus,17660,1
Btrigonus,17661,1
Btrigonus,17662,1
Btrigonus,17663,1
Btrigonus,17664,1
Btrigonus,17665,1
Btrigonus,17666,1
Btrigonus,17667,1
Btrigonus,17668,1
Btrigonus,17669,1
Btrigonus,17670,1
Btrigonus,17671,1
Btrigonus,17672,1
Btrigonus,17673,1
Btrigonus,17674,1
Btrigonus,17675,1
Btrigonus,17676,1
Btrigonus,17677,1
Btrigonus,17678,1
Btrigonus,17679,1
Btrigonus,17680,1
Btrigonus,17681,1
Btrigonus,17682,1
Btrigonus,17683,1
Btrigonus,17684,1
Btrigonus,17685,1
Btrigonus,17686,1
Btrigonus,17687,1
Btrigonus,17688,1
Btrigonus,17690,1
Btrigonus,17691,1
Btrigonus,17692,1
Btrigonus,17693,1
Btrigonus,17694,1
Btrigonus,17695,1
Btrigonus,17696,1
Btrigonus,17697,1
Btrigonus,17698,1
Btrigonus,17699,1
Btrigonus,17700,1
Btrigonus,17701,1
Btrigonus,17702,1
Btrigonus,17703,1
Btrigonus,17704,1
Btrigonus,17705,1
Btrigonus,17706,1
Btrigonus,17707,1
Btrigonus,17708,1
Btrigonus,17709,1
Btrigonus,17710,1
Btrigonus,17711,1
Btrigonus,17712,1
Btrigonus,17713,1
Btrigonus,17714,1
Btrigonus,17715,1
Btrigonus,17716,1
Btrigonus,17717,1
Btrigonus,17718,1
Btrigonus,17719,1
Btrigonus,17720,1
Btrigonus,17721,1
Btrigonus,17778,1
Btrigonus,17779,1
Btrigonus,17780,1
Btrigonus,17781,1
Btrigonus,17782,1
Btrigonus,17783,1
Btrigonus,17805,1
Btrigonus,17806,1
Btrigonus,17807,1
Btrigonus,17809,1
Btrigonus,17810,1
Btrigonus,17811,1
Btrigonus,17812,1
Btrigonus,17813,1
Btrigonus,17818,1
Btrigonus,17874,1
Btrigonus,17875,1
Btrigonus,17876,1
Btrigonus,17877,1
Btrigonus,17878,1
Btrigonus,17879,1
Btrigonus,17880,1
Btrigonus,17881,1
Btrigonus,17882,1
Btrigonus,17883,1
Btrigonus,17884,1
Btrigonus,17885,1
Btrigonus,17886,1
Btrigonus,17887,1
Btrigonus,17888,1
Btrigonus,17889,1
Btrigonus,17890,1
Btrigonus,17891,1
Btrigonus,17892,1
Btrigonus,17893,1
Btrigonus,17894,1
Btrigonus,17895,1
Btrigonus,17896,1
Btrigonus,17897,1
Btrigonus,17898,1
Btrigonus,17899,1
Btrigonus,17900,1
Btrigonus,17901,1
Btrigonus,17902,1
Btrigonus,17903,1
Btrigonus,17904,1
Btrigonus,17905,1
Btrigonus,17906,1
Btrigonus,17907,1
Btrigonus,17908,1
Btrigonus,17909,1
Btrigonus,17910,1
Btrigonus,17911,1
Btrigonus,17912,1
Btrigonus,17913,1
Btrigonus,17914,1
Btrigonus,17915,1
Btrigonus,17916,1
Btrigonus,17917,1
Btrigonus,17918,1
Btrigonus,17919,1
Btrigonus,17920,1
Btrigonus,17921,1
Btrigonus,17922,1
Btrigonus,17923,1
Btrigonus,17924,1
Btrigonus,17925,1
Btrigonus,17926,1
Btrigonus,17927,1
Btrigonus,17928,1
Btrigonus,17929,1
Btrigonus,17930,1
Btrigonus,17931,1
Btrigonus,17932,1
Btrigonus,17933,1
Btrigonus,17934,1
Btrigonus,17935,1
Btrigonus,17936,1
Btrigonus,17937,1
Btrigonus,17938,1
Btrigonus,17939,1
Btrigonus,17940,1
Btrigonus,17941,1
Btrigonus,17942,1
Btrigonus,17943,1
Btrigonus,17944,1
Btrigonus,17945,1
Btrigonus,17946,1
Btrigonus,17947,1
Btrigonus,17948,1
Btrigonus,17949,1
Btrigonus,17950,1
Btrigonus,17951,1
Btrigonus,17952,1
Btrigonus,17953,1
Btrigonus,17954,1
Btrigonus,17955,1
Btrigonus,17956,1
Btrigonus,17957,1
Btrigonus,17958,1
Btrigonus,17959,1
Btrigonus,17960,1
Btrigonus,17961,1
Btrigonus,17962,1
Btrigonus,17963,1
Btrigonus,17964,1
Btrigonus,17965,1
Btrigonus,17966,1
Btrigonus,17967,1
Btrigonus,17968,1
Btrigonus,17969,1
Btrigonus,18023,1
Btrigonus,18024,1
Btrigonus,18025,1
Btrigonus,18026,1
Btrigonus,18027,1
Btrigonus,18028,1
Btrigonus,18029,1
Btrigonus,18055,1
Btrigonus,18067,1
Btrigonus,18117,1
Btrigonus,18118,1
Btrigonus,18119,1
Btrigonus,18120,1
Btrigonus,18121,1
Btrigonus,18122,1
Btrigonus,18123,1
Btrigonus,18124,1
Btrigonus,18125,1
Btrigonus,18126,1
Btrigonus,18127,1
Btrigonus,18128,1
Btrigonus,18129,1
Btrigonus,18130,1
Btrigonus,18131,1
Btrigonus,18132,1
Btrigonus,18133,1
Btrigonus,18134,1
Btrigonus,18135,1
Btrigonus,18136,1
Btrigonus,18137,1
Btrigonus,18138,1
Btrigonus,18139,1
Btrigonus,18140,1
Btrigonus,18141,1
Btrigonus,18142,1
Btrigonus,18143,1
Btrigonus,18144,1
Btrigonus,18145,1
Btrigonus,18146,1
Btrigonus,18147,1
Btrigonus,18148,1
Btrigonus,18149,1
Btrigonus,18150,1
Btrigonus,18151,1
Btrigonus,18152,1
Btrigonus,18153,1
Btrigonus,18154,1
Btrigonus,18155,1
Btrigonus,18156,1
Btrigonus,18157,1
Btrigonus,18158,1
Btrigonus,18159,1
Btrigonus,18160,1
Btrigonus,18161,1
Btrigonus,18162,1
Btrigonus,18163,1
Btrigonus,18164,1
Btrigonus,18165,1
Btrigonus,18166,1
Btrigonus,18167,1
Btrigonus,18168,1
Btrigonus,18169,1
Btrigonus,18170,1
Btrigonus,18171,1
Btrigonus,18172,1
Btrigonus,18173,1
Btrigonus,18174,1
Btrigonus,18175,1
Btrigonus,18176,1
Btrigonus,18177,1
Btrigonus,18178,1
Btrigonus,18179,1
Btrigonus,18180,1
Btrigonus,18181,1
Btrigonus,18182,1
Btrigonus,18183,1
Btrigonus,18184,1
Btrigonus,18185,1
Btrigonus,18186,1
Btrigonus,18187,1
Btrigonus,18188,1
Btrigonus,18189,1
Btrigonus,18190,1
Btrigonus,18191,1
Btrigonus,18192,1
Btrigonus,18193,1
Btrigonus,18194,1
Btrigonus,18195,1
Btrigonus,18196,1
Btrigonus,18197,1
Btrigonus,18198,1
Btrigonus,18199,1
Btrigonus,18200,1
Btrigonus,18201,1
Btrigonus,18202,1
Btrigonus,18203,1
Btrigonus,18204,1
Btrigonus,18205,1
Btrigonus,18206,1
Btrigonus,18207,1
Btrigonus,18208,1
Btrigonus,18209,1
Btrigonus,18259,1
Btrigonus,18260,1
Btrigonus,18261,1
Btrigonus,18262,1
Btrigonus,18263,1
Btrigonus,18264,1
Btrigonus,18265,1
Btrigonus,18266,1
Btrigonus,18267,1
Btrigonus,18268,1
Btrigonus,18277,1
Btrigonus,18307,1
Btrigonus,18355,1
Btrigonus,18356,1
Btrigonus,18357,1
Btrigonus,18358,1
Btrigonus,18359,1
Btrigonus,18360,1
Btrigonus,18361,1
Btrigonus,18362,1
Btrigonus,18363,1
Btrigonus,18364,1
Btrigonus,18365,1
Btrigonus,18366,1
Btrigonus,18367,1
Btrigonus,18368,1
Btrigonus,18369,1
Btrigonus,18370,1
Btrigonus,18371,1
Btrigonus,18372,1
Btrigonus,18373,1
Btrigonus,18374,1
Btrigonus,18375,1
Btrigonus,18376,1
Btrigonus,18377,1
Btrigonus,18378,1
Btrigonus,18379,1
Btrigonus,18380,1
Btrigonus,18381,1
Btrigonus,18382,1
Btrigonus,18383,1
Btrigonus,18384,1
Btrigonus,18385,1
Btrigonus,18386,1
Btrigonus,18387,1
Btrigonus,18388,1
Btrigonus,18389,1
Btrigonus,18390,1
